# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Output
26000,48.0,0.0,6.25,0.43,1.75,0.83,lying
26250,48.0,0.0,5.25,0.43,3.75,0.83,lying
26500,48.0,0.0,3.75,0.83,5.0,1.22,lying
26750,48.0,0.0,3.0,0.0,5.67,0.47,lying
27000,48.0,0.0,3.25,0.43,5.33,0.47,lying
27250,48.0,0.0,2.25,0.43,5.67,0.47,lying
27500,48.0,0.0,2.0,0.0,5.33,0.47,lying
27750,48.0,0.0,1.67,0.47,5.33,0.47,lying
28000,48.0,0.0,1.5,0.5,5.0,1.0,lying
28250,48.0,0.0,1.75,0.43,6.5,0.5,lying
28500,48.0,0.0,1.0,0.0,6.67,0.47,lying
28750,48.0,0.0,1.33,0.47,5.75,0.43,lying
29000,48.0,0.0,2.0,0.0,4.5,1.12,lying
29250,48.0,0.0,2.75,0.43,5.75,0.43,lying
29500,48.0,0.0,2.5,0.5,6.5,1.12,lying
29750,48.0,0.0,1.75,0.83,5.33,0.94,lying
30000,48.0,0.0,3.75,0.43,5.25,0.83,lying
30250,48.0,0.0,3.33,0.47,5.0,0.82,lying
30500,48.0,0.0,4.5,0.5,5.0,0.71,lying
30750,48.0,0.0,5.5,0.5,5.67,0.47,lying
31000,48.0,0.0,5.75,0.43,5.25,0.83,lying
31250,48.0,0.0,5.75,0.43,5.67,1.25,lying
31500,48.0,0.0,5.75,0.43,4.75,0.43,lying
31750,48.0,0.0,5.75,0.43,5.33,0.94,lying
32000,48.0,0.0,5.67,0.47,5.5,0.5,lying
32250,48.0,0.0,5.75,0.43,5.5,0.5,lying
32500,48.0,0.0,5.75,0.43,5.25,0.43,lying
32750,48.0,0.0,5.75,0.43,5.5,0.5,lying
33000,48.0,0.0,6.0,0.0,5.25,0.43,lying
33250,48.0,0.0,6.0,0.0,5.25,0.83,lying
33500,48.0,0.0,7.0,0.71,5.25,0.83,lying
33750,48.0,0.0,6.5,0.5,3.75,1.48,lying
34000,48.0,0.0,5.5,0.5,5.5,1.12,lying
34250,48.0,0.0,6.33,0.47,4.67,0.47,lying
34500,48.0,0.0,7.67,0.47,3.33,0.47,lying
34750,48.0,0.0,6.0,2.16,4.33,1.25,lying
35000,48.0,0.0,5.33,2.05,7.33,0.47,lying
35250,48.0,0.0,5.25,2.86,3.5,1.12,lying
35500,48.0,0.0,3.0,0.0,4.67,1.25,lying
35750,48.0,0.0,3.0,0.0,4.5,0.5,lying
36000,48.0,0.0,2.0,0.82,3.67,1.7,lying
36250,48.0,0.0,4.0,1.87,4.0,1.41,lying
36500,48.0,0.0,5.75,1.09,2.5,1.12,lying
36750,48.0,0.0,6.0,0.0,2.5,0.5,lying
37000,48.0,0.0,5.67,0.47,1.67,0.47,lying
37250,48.0,0.0,3.0,0.0,2.33,0.94,lying
37500,48.0,0.0,3.5,1.66,3.5,0.5,lying
37750,48.0,0.0,4.25,1.3,4.5,0.5,lying
38000,48.0,0.0,5.5,1.8,4.25,1.3,lying
38250,48.0,0.0,7.67,0.47,5.0,0.0,lying
38500,48.0,0.0,6.75,1.48,5.0,0.0,lying
38750,48.0,0.0,8.25,1.3,8.75,2.28,lying
39000,48.0,0.0,3.75,0.83,10.25,0.83,lying
39250,48.0,0.0,3.33,0.47,10.0,0.0,lying
39500,48.0,0.0,5.0,0.71,9.5,0.5,lying
39750,48.0,0.0,9.25,0.83,9.0,0.0,lying
40000,48.0,0.0,11.25,0.43,9.75,0.83,lying
40250,48.0,0.0,11.75,0.43,11.0,1.0,lying
40500,48.0,0.0,12.0,0.0,11.67,0.47,lying
40750,48.0,0.0,12.0,0.0,12.0,0.0,lying
41000,48.0,0.0,13.0,1.22,10.25,1.09,lying
41250,48.0,0.0,11.5,0.5,11.33,0.94,lying
41500,48.0,0.0,11.75,0.43,12.0,0.0,lying
41750,48.0,0.0,13.0,0.0,12.0,0.0,lying
42000,48.0,0.0,13.0,0.82,11.5,0.87,lying
42250,48.0,0.0,11.0,0.71,9.25,1.09,lying
42500,48.0,0.0,10.75,0.83,8.5,0.5,lying
42750,48.0,0.0,11.5,0.5,8.0,0.71,lying
43000,48.0,0.0,10.25,0.43,6.75,0.83,lying
43250,48.0,0.0,11.0,0.71,6.5,0.5,lying
43500,48.0,0.0,10.5,0.5,7.0,1.0,lying
43750,48.0,0.0,10.0,0.0,7.0,0.82,lying
44000,48.0,0.0,9.5,0.5,7.5,1.12,lying
44250,48.0,0.0,8.25,0.83,6.75,0.83,lying
44500,48.0,0.0,7.25,0.43,6.5,0.87,lying
44750,48.0,0.0,8.0,0.0,8.5,0.5,lying
45000,48.0,0.0,7.0,0.0,8.33,0.47,lying
45250,48.0,0.0,7.0,0.0,7.0,0.82,lying
45500,48.0,0.0,7.0,0.0,7.5,0.5,lying
45750,48.0,0.0,6.5,0.5,8.0,1.0,lying
46000,48.0,0.0,7.0,0.82,7.5,0.5,lying
46250,48.0,0.0,6.25,0.43,8.25,0.43,lying
46500,48.0,0.0,6.75,0.43,9.0,0.0,lying
46750,48.0,0.0,6.5,0.5,8.5,0.5,lying
47000,48.0,0.0,6.25,0.43,8.5,0.5,lying
47250,48.0,0.0,6.0,0.71,8.5,0.5,lying
47500,48.0,0.0,5.0,0.0,8.75,0.43,lying
47750,48.0,0.0,5.67,0.47,8.67,0.47,lying
48000,48.0,0.0,5.25,0.43,8.67,0.47,lying
48250,48.0,0.0,4.0,0.71,8.75,0.43,lying
48500,48.0,0.0,4.33,0.47,9.0,0.0,lying
48750,48.0,0.0,5.75,0.43,8.75,0.83,lying
49000,48.0,0.0,3.5,0.5,9.0,0.0,lying
49250,48.0,0.0,4.5,0.5,8.5,0.5,lying
49500,48.0,0.0,5.25,0.43,9.0,0.0,lying
49750,48.0,0.0,6.0,0.0,8.75,0.43,lying
50000,48.0,0.0,7.0,0.0,8.0,0.71,lying
50250,48.0,0.0,6.5,0.5,9.25,0.43,lying
50500,48.0,0.0,5.33,1.25,8.33,0.47,lying
50750,48.0,0.0,5.25,0.43,8.25,0.83,lying
51000,48.0,0.0,5.5,0.87,9.0,0.0,lying
51250,48.0,0.0,6.0,0.0,9.25,0.43,lying
51500,48.0,0.0,6.33,0.47,9.25,0.43,lying
51750,48.0,0.0,6.0,0.0,9.5,0.5,lying
52000,48.0,0.0,6.0,0.0,9.25,0.43,lying
52250,48.0,0.0,6.25,0.43,9.25,0.43,lying
52500,48.0,0.0,7.67,0.47,9.0,0.0,lying
52750,48.0,0.0,8.0,0.0,9.0,0.71,lying
53000,48.0,0.0,7.75,0.43,8.75,0.43,lying
53250,48.0,0.0,6.75,0.43,9.25,0.43,lying
53500,48.0,0.0,6.0,0.0,9.67,0.47,lying
53750,48.0,0.0,6.0,0.0,9.67,0.47,lying
54000,48.0,0.0,5.5,0.5,10.0,0.82,lying
54250,48.0,0.0,5.0,0.71,8.25,0.83,lying
54500,48.0,0.0,5.0,0.0,8.0,0.82,lying
54750,48.0,0.0,6.8,1.17,8.75,0.43,lying
55000,48.0,0.0,9.0,0.0,9.0,0.0,lying
55250,48.0,0.0,9.0,2.45,5.5,2.5,lying
55500,48.0,0.0,5.67,1.7,6.5,1.66,lying
55750,48.0,0.0,6.0,0.0,7.5,0.5,lying
56000,48.0,0.0,6.25,0.43,7.25,0.83,lying
56250,48.0,0.0,4.75,1.48,6.75,0.83,lying
56500,48.0,0.0,2.75,0.43,6.25,0.43,lying
56750,48.0,0.0,4.0,1.22,4.75,1.09,lying
57000,48.0,0.0,5.75,0.43,7.75,1.64,lying
57250,48.0,0.0,5.33,0.47,7.67,1.25,lying
57500,48.25,0.43,4.0,2.16,2.0,0.0,lying
57750,48.0,0.0,2.67,1.25,2.33,0.47,lying
58000,48.0,0.0,2.75,1.09,0.0,0.0,lying
58250,48.0,0.0,1.0,0.0,0.0,0.0,lying
58500,48.0,0.0,1.5,0.5,0.0,0.0,lying
58750,48.0,0.0,4.0,1.87,0.0,0.0,lying
59000,48.0,0.0,6.75,1.3,3.67,1.89,lying
59250,48.0,0.0,5.25,1.48,5.33,0.47,lying
59500,48.0,0.0,3.75,0.83,5.0,1.41,lying
59750,48.0,0.0,4.0,0.0,5.0,1.58,lying
60000,48.0,0.0,1.0,0.0,8.0,0.82,lying
60250,48.0,0.0,2.0,0.0,8.75,0.43,lying
60500,48.0,0.0,4.0,0.71,9.33,0.47,lying
60750,48.0,0.0,2.0,0.0,8.67,0.47,lying
61000,48.0,0.0,1.75,0.43,8.5,0.5,lying
61250,48.0,0.0,1.5,0.5,9.25,0.43,lying
61500,48.0,0.0,1.5,0.5,9.33,0.47,lying
61750,48.0,0.0,1.0,0.0,9.0,0.0,lying
62000,48.0,0.0,1.5,0.5,9.33,0.47,lying
62250,48.0,0.0,2.0,0.0,9.0,0.0,lying
62500,48.0,0.0,1.33,0.47,9.0,0.0,lying
62750,48.0,0.0,1.5,0.5,9.33,0.47,lying
63000,48.0,0.0,1.0,0.0,9.25,0.43,lying
63250,48.0,0.0,0.0,0.0,9.0,0.0,lying
63500,48.0,0.0,0.0,0.0,8.75,0.43,lying
63750,48.0,0.0,0.0,0.0,8.67,0.47,lying
64000,48.0,0.0,0.0,0.0,8.75,0.43,lying
64250,48.0,0.0,0.0,0.0,8.67,0.47,lying
64500,48.0,0.0,0.0,0.0,9.25,0.83,lying
64750,48.0,0.0,0.0,0.0,9.25,0.43,lying
65000,48.0,0.0,1.0,0.0,9.5,0.5,lying
65250,48.0,0.0,1.0,0.0,9.0,0.0,lying
65500,48.0,0.0,0.0,0.0,9.5,0.5,lying
65750,48.0,0.0,0.0,0.0,9.5,0.87,lying
66000,48.0,0.0,1.0,0.0,9.5,0.5,lying
66250,48.0,0.0,1.0,0.0,10.0,1.0,lying
66500,48.0,0.0,1.0,0.0,9.5,0.5,lying
66750,48.0,0.0,1.0,0.0,9.5,0.5,lying
67000,48.0,0.0,1.0,0.0,9.33,0.47,lying
67250,48.0,0.0,1.25,0.43,10.25,0.83,lying
67500,48.0,0.0,1.0,0.0,9.67,0.47,lying
67750,48.0,0.0,0.0,0.0,9.0,0.0,lying
68000,48.0,0.0,1.0,0.0,10.0,0.82,lying
68250,48.0,0.0,0.0,0.0,9.25,0.43,lying
68500,48.0,0.0,0.0,0.0,9.0,0.0,lying
68750,48.0,0.0,0.0,0.0,9.0,0.71,lying
69000,48.0,0.0,0.0,0.0,9.0,0.0,lying
69250,48.0,0.0,2.5,0.5,9.0,0.0,lying
69500,48.0,0.0,1.0,0.0,9.0,0.0,lying
69750,48.0,0.0,0.0,0.0,9.0,0.0,lying
70000,48.0,0.0,0.0,0.0,9.0,0.0,lying
70250,48.0,0.0,1.0,0.0,9.33,0.47,lying
70500,48.0,0.0,2.0,0.0,9.5,0.5,lying
70750,48.0,0.0,1.0,0.0,9.0,0.0,lying
71000,48.0,0.0,3.67,0.47,9.0,0.0,lying
71250,48.0,0.0,3.0,0.0,9.25,0.43,lying
71500,48.0,0.0,1.5,0.5,9.0,0.0,lying
71750,48.0,0.0,0.0,0.0,9.5,0.5,lying
72000,48.0,0.0,2.33,0.47,10.0,1.0,lying
72250,48.0,0.0,3.75,0.43,9.5,0.5,lying
72500,48.0,0.0,3.25,0.43,10.25,0.83,lying
72750,48.0,0.0,1.33,0.47,9.67,0.47,lying
73000,48.0,0.0,1.5,0.5,10.0,0.71,lying
73250,48.0,0.0,2.75,0.43,9.67,0.47,lying
73500,48.0,0.0,4.5,0.5,9.5,0.5,lying
73750,48.0,0.0,4.67,0.47,9.5,0.5,lying
74000,48.0,0.0,3.67,0.47,9.5,0.5,lying
74250,48.0,0.0,4.5,0.5,9.5,0.5,lying
74500,48.0,0.0,4.0,0.0,9.0,0.0,lying
74750,48.0,0.0,3.75,0.83,9.5,0.87,lying
75000,48.0,0.0,3.75,0.43,8.75,0.43,lying
75250,48.0,0.0,3.25,0.43,8.5,0.5,lying
75500,48.0,0.0,3.75,0.43,8.5,0.5,lying
75750,48.0,0.0,3.0,0.82,9.33,1.25,lying
76000,48.0,0.0,4.0,0.0,8.75,0.43,lying
76250,48.0,0.0,3.0,0.82,9.0,0.0,lying
76500,48.0,0.0,3.67,0.47,9.5,0.87,lying
76750,48.0,0.0,1.0,0.0,9.5,0.5,lying
77000,48.0,0.0,1.33,0.47,10.25,0.83,lying
77250,48.0,0.0,1.67,0.47,10.25,0.83,lying
77500,48.0,0.0,1.67,0.47,10.25,1.3,lying
77750,48.0,0.0,1.33,0.47,10.5,0.5,lying
78000,48.0,0.0,1.0,0.0,9.67,0.94,lying
78250,48.0,0.0,1.67,0.47,10.5,1.12,lying
78500,48.0,0.0,2.0,0.0,10.25,0.83,lying
78750,48.0,0.0,2.25,0.43,10.5,1.12,lying
79000,48.0,0.0,2.0,0.0,10.33,0.47,lying
79250,48.0,0.0,1.67,0.47,10.0,1.0,lying
79500,48.0,0.0,2.0,0.0,10.5,0.5,lying
79750,48.0,0.0,1.0,0.0,10.0,0.71,lying
80000,48.0,0.0,1.0,0.0,10.0,0.82,lying
80250,48.0,0.0,1.0,0.0,9.75,0.83,lying
80500,48.0,0.0,1.0,0.0,10.0,1.0,lying
80750,48.0,0.0,1.0,0.0,9.75,0.83,lying
81000,48.0,0.0,0.0,0.0,9.5,0.5,lying
81250,48.0,0.0,1.0,0.0,9.75,0.83,lying
81500,48.0,0.0,1.0,0.0,10.0,1.0,lying
81750,48.0,0.0,1.0,0.0,10.25,1.09,lying
82000,48.0,0.0,1.0,0.0,9.75,0.43,lying
82250,48.0,0.0,1.0,0.0,10.0,0.71,lying
82500,48.0,0.0,1.25,0.43,9.5,0.5,lying
82750,48.0,0.0,1.25,0.43,10.0,1.22,lying
83000,48.0,0.0,1.0,0.0,10.0,0.82,lying
83250,48.0,0.0,1.0,0.0,10.0,1.0,lying
83500,48.0,0.0,1.0,0.0,9.5,0.5,lying
83750,48.0,0.0,1.0,0.0,10.0,0.0,lying
84000,48.0,0.0,2.75,0.43,10.33,0.94,lying
84250,48.0,0.0,4.25,0.83,10.0,0.71,lying
84500,48.0,0.0,4.0,0.0,10.75,0.83,lying
84750,48.0,0.0,4.5,0.5,11.0,1.0,lying
85000,48.0,0.0,4.33,1.25,10.75,0.83,lying
85250,48.0,0.0,3.5,0.87,11.25,0.83,lying
85500,48.0,0.0,4.0,0.71,12.0,0.0,lying
85750,48.0,0.0,5.75,0.43,11.5,0.5,lying
86000,48.0,0.0,6.0,0.0,11.25,0.83,lying
86250,48.0,0.0,6.0,0.0,10.0,0.82,lying
86500,48.0,0.0,5.0,0.0,9.5,0.5,lying
86750,48.0,0.0,6.0,0.0,10.0,0.82,lying
87000,48.0,0.0,5.0,0.0,9.5,0.5,lying
87250,48.0,0.0,4.67,0.47,9.25,0.43,lying
87500,48.0,0.0,4.33,0.47,9.5,0.5,lying
87750,48.0,0.0,5.0,0.0,10.5,1.12,lying
88000,48.0,0.0,2.5,1.5,10.25,0.83,lying
88250,48.0,0.0,4.33,1.7,10.25,1.09,lying
88500,48.0,0.0,7.25,0.83,11.25,0.43,lying
88750,48.0,0.0,3.33,2.05,10.33,0.94,lying
89000,48.0,0.0,2.0,0.0,9.75,0.83,lying
89250,48.0,0.0,3.75,1.3,11.25,0.43,lying
89500,48.0,0.0,4.33,0.47,11.67,0.47,lying
89750,48.0,0.0,4.75,1.79,11.0,0.71,lying
90000,48.0,0.0,7.0,0.82,10.75,0.83,lying
90250,48.0,0.0,5.0,2.12,11.25,1.3,lying
90500,48.0,0.0,8.25,0.43,11.25,0.83,lying
90750,48.0,0.0,7.75,1.09,11.0,1.0,lying
91000,48.0,0.0,6.5,0.5,11.0,0.71,lying
91250,48.0,0.0,6.0,0.0,10.67,0.47,lying
91500,48.0,0.0,6.25,0.43,10.67,0.47,lying
91750,48.0,0.0,6.0,0.0,10.0,1.0,lying
92000,48.0,0.0,5.67,0.47,10.0,0.0,lying
92250,48.0,0.0,5.0,0.0,9.8,0.75,lying
92500,48.0,0.0,5.25,0.43,10.67,0.47,lying
92750,48.0,0.0,6.0,0.0,9.75,0.83,lying
93000,48.0,0.0,6.0,0.0,9.5,0.5,lying
93250,48.0,0.0,6.0,0.0,9.25,0.43,lying
93500,48.0,0.0,6.0,0.0,10.0,1.0,lying
93750,48.25,0.43,6.0,0.0,10.0,1.0,lying
94000,48.0,0.0,7.0,0.0,9.5,0.87,lying
94250,48.0,0.0,7.0,0.0,9.75,0.83,lying
94500,48.0,0.0,7.0,0.0,10.0,1.0,lying
94750,48.0,0.0,7.25,0.43,9.5,0.5,lying
95000,48.25,0.43,6.25,0.43,10.25,0.83,lying
95250,48.0,0.0,7.0,0.0,10.0,1.0,lying
95500,48.25,0.43,7.0,0.0,10.0,1.0,lying
95750,48.0,0.0,7.25,0.43,10.0,0.71,lying
96000,48.0,0.0,7.0,0.0,9.75,0.83,lying
96250,48.0,0.0,7.0,0.0,9.75,0.83,lying
96500,48.0,0.0,6.25,0.43,9.75,0.83,lying
96750,48.0,0.0,6.33,0.47,10.0,0.82,lying
97000,48.0,0.0,6.75,0.43,10.25,1.3,lying
97250,48.0,0.0,6.25,0.43,10.0,1.0,lying
97500,48.0,0.0,6.0,0.0,9.5,0.5,lying
97750,48.0,0.0,6.0,0.0,9.67,0.47,lying
98000,48.0,0.0,6.0,0.0,10.0,1.0,lying
98250,48.0,0.0,6.0,0.0,9.5,0.5,lying
98500,48.0,0.0,6.0,0.0,10.25,1.09,lying
98750,48.0,0.0,6.0,0.0,10.5,0.5,lying
99000,48.25,0.43,6.25,0.43,10.25,0.83,lying
99250,48.0,0.0,7.25,0.83,10.75,1.3,lying
99500,48.0,0.0,2.5,1.5,11.75,0.43,lying
99750,48.0,0.0,2.25,0.43,11.75,0.43,lying
100000,48.0,0.0,1.75,0.43,11.75,0.43,lying
100250,48.0,0.0,2.0,0.0,11.5,0.5,lying
100500,48.0,0.0,2.0,0.0,11.67,0.47,lying
100750,48.0,0.0,2.25,0.43,12.0,0.0,lying
101000,48.0,0.0,2.0,0.0,12.0,0.0,lying
101250,48.0,0.0,2.67,0.47,11.75,0.43,lying
101500,48.0,0.0,3.75,0.83,12.0,0.0,lying
101750,48.0,0.0,2.5,0.5,12.0,0.0,lying
102000,48.0,0.0,3.0,0.0,12.0,0.0,lying
102250,48.0,0.0,3.25,0.43,11.5,0.5,lying
102500,48.0,0.0,3.0,0.0,12.0,0.0,lying
102750,48.25,0.43,4.5,0.87,11.5,0.5,lying
103000,48.0,0.0,5.0,0.82,11.5,0.5,lying
103250,48.0,0.0,5.0,1.0,11.25,0.43,lying
103500,48.0,0.0,6.0,0.0,11.33,0.47,lying
103750,48.0,0.0,6.0,0.0,11.5,0.5,lying
104000,48.0,0.0,3.75,0.83,11.0,0.82,lying
104250,48.0,0.0,3.0,0.0,10.8,0.75,lying
104500,48.0,0.0,1.5,0.5,11.67,0.47,lying
104750,48.0,0.0,2.0,0.82,11.67,0.47,lying
105000,48.0,0.0,5.75,1.64,11.25,0.43,lying
105250,48.0,0.0,4.0,1.0,12.0,0.0,lying
105500,48.0,0.0,5.75,0.43,11.5,0.5,lying
105750,48.0,0.0,6.0,0.0,11.5,0.5,lying
106000,48.0,0.0,6.5,0.5,11.25,0.83,lying
106250,48.0,0.0,6.25,0.43,11.0,0.0,lying
106500,48.0,0.0,6.0,0.0,10.67,0.94,lying
106750,48.0,0.0,5.25,0.43,11.5,0.5,lying
107000,48.0,0.0,5.25,0.43,11.0,0.82,lying
107250,48.0,0.0,5.0,0.0,10.5,0.5,lying
107500,48.0,0.0,5.0,0.0,10.75,0.83,lying
107750,48.0,0.0,5.0,0.0,10.5,0.5,lying
108000,48.25,0.43,5.0,0.0,10.5,1.12,lying
108250,48.0,0.0,5.25,0.43,10.25,0.83,lying
108500,48.0,0.0,5.0,0.0,10.0,1.0,lying
108750,48.0,0.0,5.75,0.43,9.75,0.83,lying
109000,48.0,0.0,3.67,0.94,11.0,1.0,lying
109250,48.0,0.0,3.33,0.47,11.0,1.0,lying
109500,48.0,0.0,1.75,0.43,11.0,0.71,lying
109750,48.0,0.0,2.67,0.47,10.75,0.83,lying
110000,48.0,0.0,2.75,0.43,11.0,1.0,lying
110250,48.0,0.0,3.0,0.0,11.25,0.43,lying
110500,48.0,0.0,4.0,0.71,10.75,0.83,lying
110750,48.25,0.43,5.75,0.43,11.0,0.71,lying
111000,48.0,0.0,5.25,0.43,10.0,0.71,lying
111250,48.0,0.0,5.67,0.47,10.33,0.47,lying
111500,48.0,0.0,5.0,0.71,10.5,1.12,lying
111750,48.0,0.0,5.25,0.43,10.67,0.47,lying
112000,48.0,0.0,5.25,0.43,10.0,1.0,lying
112250,48.0,0.0,4.25,0.83,10.25,0.83,lying
112500,48.0,0.0,3.67,0.47,10.5,1.12,lying
112750,48.0,0.0,3.0,0.71,11.0,1.0,lying
113000,48.0,0.0,2.5,0.5,10.5,0.87,lying
113250,48.0,0.0,1.33,0.47,10.25,0.83,lying
113500,48.0,0.0,1.0,0.0,10.0,1.0,lying
113750,48.0,0.0,2.5,0.5,10.75,0.83,lying
114000,48.0,0.0,3.0,1.0,11.25,0.83,lying
114250,48.0,0.0,3.0,1.0,11.0,0.71,lying
114500,48.0,0.0,4.0,1.58,11.5,0.87,lying
114750,48.0,0.0,7.0,0.71,11.5,0.5,lying
115000,48.0,0.0,7.25,0.43,10.75,0.83,lying
115250,48.0,0.0,6.75,0.83,10.25,0.43,lying
115500,48.0,0.0,7.5,0.5,9.75,0.43,lying
115750,48.0,0.0,7.75,0.43,9.25,0.43,lying
116000,48.0,0.0,7.0,0.0,9.0,0.0,lying
116250,48.0,0.0,6.5,0.5,9.0,0.0,lying
116500,48.0,0.0,6.5,0.5,9.0,0.0,lying
116750,48.0,0.0,6.75,0.83,9.5,0.5,lying
117000,48.0,0.0,9.0,0.0,10.0,0.71,lying
117250,48.0,0.0,9.75,1.09,10.75,0.83,lying
117500,48.0,0.0,9.0,0.0,9.0,0.0,lying
117750,48.0,0.0,8.75,0.43,9.25,0.43,lying
118000,48.0,0.0,8.25,0.83,10.0,1.22,lying
118250,48.0,0.0,7.75,0.83,11.25,0.43,lying
118500,48.0,0.0,7.25,0.43,10.5,1.12,lying
118750,48.0,0.0,7.75,0.43,11.25,0.83,lying
119000,48.0,0.0,8.33,0.47,9.67,0.47,lying
119250,48.0,0.0,8.75,0.43,9.5,0.5,lying
119500,48.0,0.0,9.0,0.0,9.75,0.83,lying
119750,48.0,0.0,9.0,0.0,9.33,0.47,lying
0,39.5,0.5,12.0,0.0,0.0,0.0,lying
250,39.75,0.83,13.0,0.0,0.0,0.0,lying
500,40.0,1.0,12.67,0.47,0.0,0.0,lying
750,40.0,0.71,12.5,0.5,1.0,0.0,lying
1000,40.0,0.82,12.5,0.87,1.5,0.5,lying
1250,40.0,1.0,12.0,0.0,1.75,0.43,lying
1500,40.0,0.82,12.0,0.0,2.0,0.71,lying
1750,40.25,0.83,12.0,0.0,1.0,0.0,lying
2000,40.0,0.82,12.0,0.0,1.0,0.0,lying
2250,39.75,0.83,12.0,0.0,1.0,0.0,lying
2500,40.0,0.71,12.25,0.43,1.0,0.0,lying
2750,40.0,0.71,12.0,0.0,1.0,0.0,lying
3000,40.0,1.0,12.0,0.0,1.0,0.0,lying
3250,39.75,0.83,12.67,0.94,1.33,0.47,lying
3500,39.67,0.47,12.25,0.43,1.0,0.0,lying
3750,40.0,1.0,12.5,0.5,1.0,0.0,lying
4000,40.0,1.0,12.67,0.47,0.0,0.0,lying
4250,40.0,1.0,12.33,0.47,1.0,0.0,lying
4500,40.0,1.0,12.25,0.43,0.0,0.0,lying
4750,40.0,0.71,12.0,0.0,0.0,0.0,lying
5000,40.0,1.0,12.0,0.0,0.0,0.0,lying
5250,40.25,0.83,12.67,0.47,0.0,0.0,lying
5500,40.0,1.0,12.5,0.5,0.0,0.0,lying
5750,39.75,0.83,12.5,0.5,0.0,0.0,lying
6000,40.33,0.94,12.0,0.0,1.0,0.0,lying
6250,39.75,0.83,12.0,0.0,1.0,0.0,lying
6500,40.0,0.71,12.0,0.0,1.33,0.47,lying
6750,40.0,0.82,12.0,0.0,2.0,0.0,lying
7000,40.0,1.0,12.0,0.0,1.0,0.0,lying
7250,40.0,1.0,12.0,0.0,1.0,0.0,lying
7500,40.0,0.82,12.0,0.0,2.0,0.0,lying
7750,39.75,0.83,12.25,0.43,1.0,0.0,lying
8000,40.0,1.0,13.0,0.0,0.0,0.0,lying
8250,39.33,0.47,13.33,0.47,0.0,0.0,lying
8500,39.75,0.83,12.67,0.47,1.0,0.0,lying
8750,40.33,0.94,12.0,0.0,1.0,0.0,lying
9000,40.0,1.0,12.0,0.0,1.0,0.0,lying
9250,39.67,0.94,12.33,0.47,1.5,0.5,lying
9500,40.33,0.47,12.33,0.47,1.0,0.0,lying
9750,40.0,0.82,12.0,0.0,1.67,0.47,lying
10000,40.0,1.0,12.0,0.0,1.33,0.47,lying
10250,40.25,0.83,12.0,0.0,1.75,0.83,lying
10500,40.0,1.0,12.0,0.0,1.5,0.5,lying
10750,39.75,0.83,12.0,0.0,1.75,0.83,lying
11000,40.0,1.0,12.0,0.0,1.33,0.47,lying
11250,40.0,1.0,12.0,0.0,0.0,0.0,lying
11500,40.0,1.0,12.0,0.0,1.0,0.0,lying
11750,40.0,0.71,12.0,0.0,0.0,0.0,lying
12000,40.0,1.0,12.0,0.0,0.0,0.0,lying
12250,40.0,1.0,12.0,0.0,1.0,0.0,lying
12500,40.25,0.83,12.0,0.0,1.5,0.5,lying
12750,40.25,0.83,12.0,0.0,2.0,0.71,lying
13000,39.67,0.94,12.67,0.94,1.5,0.5,lying
13250,40.0,1.0,12.0,0.0,1.5,0.5,lying
13500,40.67,0.47,12.0,0.0,1.0,0.0,lying
13750,40.25,0.83,12.0,0.0,1.5,0.5,lying
14000,39.75,0.83,12.0,0.0,1.67,0.94,lying
14250,40.25,0.83,12.0,0.0,1.33,0.47,lying
14500,39.75,0.83,12.0,0.0,1.25,0.43,lying
14750,40.33,0.94,12.0,0.0,0.0,0.0,lying
15000,39.75,0.83,12.25,0.43,1.33,0.47,lying
15250,40.0,1.0,12.25,0.43,1.0,0.0,lying
15500,40.25,0.83,12.25,0.43,0.0,0.0,lying
15750,40.0,0.82,12.0,0.0,0.0,0.0,lying
16000,40.25,0.83,12.25,0.43,0.0,0.0,lying
16250,39.67,0.94,12.0,0.0,0.0,0.0,lying
16500,40.0,0.71,12.25,0.43,1.5,0.5,lying
16750,39.75,0.83,12.0,0.0,2.33,1.25,lying
17000,40.25,0.83,12.25,0.43,1.25,0.43,lying
17250,40.0,1.0,12.5,0.5,1.0,0.0,lying
17500,40.0,1.0,12.0,0.0,1.5,0.5,lying
17750,40.5,0.5,12.0,0.0,1.0,0.0,lying
18000,40.25,0.83,12.0,0.0,1.0,0.0,lying
18250,40.25,0.83,12.0,0.0,1.0,0.0,lying
18500,40.0,1.0,12.0,0.0,0.0,0.0,lying
18750,40.0,1.0,12.0,0.0,1.0,0.0,lying
19000,40.0,1.0,12.0,0.0,1.25,0.43,lying
19250,39.75,0.83,12.0,0.0,1.33,0.47,lying
19500,40.33,0.94,12.0,0.0,2.0,0.0,lying
19750,40.67,0.47,12.0,0.0,1.0,0.0,lying
20000,40.0,0.71,12.0,0.0,1.0,0.0,lying
20250,41.0,0.0,12.0,0.0,1.0,0.0,lying
20500,40.0,0.82,12.0,0.0,1.0,0.0,lying
20750,39.5,0.5,12.0,0.0,1.0,0.0,lying
21000,39.33,0.47,12.0,0.0,1.0,0.0,lying
21250,39.75,0.83,12.0,0.0,1.0,0.0,lying
21500,40.0,0.82,12.0,0.0,1.0,0.0,lying
21750,40.0,1.0,12.0,0.0,1.0,0.0,lying
22000,39.75,0.83,12.0,0.0,1.5,0.5,lying
